genes	baseMean	log2FoldChange	lfcSE	pvalue	padj
PCDHB11	PCDHB11	163.430654876655	-0.857271989035769	0.134592966515123	9.53153708078286e-11	3.41211467620089e-10
PCDHB12	PCDHB12	143.838010288477	-0.900925462508416	0.0961744086782871	4.95883111985343e-21	3.41983351313605e-20
PCDHB13	PCDHB13	264.830402926445	-0.351993352642416	0.128279049724554	0.00523144545106516	0.00909900498583188
PCDHB14	PCDHB14	478.028976174276	-0.533855407558458	0.0974356384322678	3.28545976472336e-08	9.65998375286346e-08
PCDHB15	PCDHB15	177.197476951734	-1.17140330151195	0.102800289574482	4.04391718649817e-30	4.50576973221512e-29
PCDHB16	PCDHB16	421.627317620243	-0.661810932321437	0.127452207042614	1.32596561756632e-07	3.70811118655963e-07
PCDHB17P	PCDHB17P	18.9281537123751	-0.469415728199079	0.182617966469549	0.0079069272136411	0.0134326983191823
PCDHB18P	PCDHB18P	40.3635128801771	-1.03656215150139	0.0980994102376898	2.01271261603057e-26	1.86139073394146e-25
PCDHB19P	PCDHB19P	11.3771505972373	-0.852373294369797	0.140190915165961	5.71249897342793e-10	1.92585820967854e-09
PCDHB2	PCDHB2	220.603294778546	0.190094492000008	0.175559886696644	0.275944361814885	0.348042810213752
PCDHB3	PCDHB3	213.988802783725	-0.962380049882046	0.153197205104489	1.6325717794187e-10	5.74715319322541e-10
PCDHB4	PCDHB4	509.407742804742	-1.33094207392499	0.110657209650774	4.09516937234251e-33	5.36192761395383e-32
PCDHB5	PCDHB5	236.242385796206	-1.27508912262192	0.158953047285908	6.85450835285566e-16	3.45509817415537e-15
PCDHB6	PCDHB6	182.335956527713	-1.3026327446788	0.145117451043408	1.72565330621009e-19	1.08648262727648e-18
PCDHB7	PCDHB7	185.32785421078	-1.13979300049778	0.126063023267674	7.85695896684951e-20	5.03919756733103e-19
PCDHB8	PCDHB8	103.153147157884	0.0258778350502929	0.17575854742323	0.960308159212173	0.975282811169333
PCDHB9	PCDHB9	174.250625350522	-0.454830472809279	0.130273480302504	0.000373533657820894	0.000747849740083554
PCDHGA1	PCDHGA1	85.9186030089758	-0.0575684434976965	0.157469053012251	0.69493193826206	0.762882756375531
PCDHGA10	PCDHGA10	245.551685755069	-0.378709808684971	0.117986988417263	0.00113519387253069	0.00214685194128597
PCDHGA11	PCDHGA11	85.3656543522873	-1.00674847646063	0.106602477142988	2.72084867698259e-21	1.90691267264148e-20
PCDHGA12	PCDHGA12	177.561762025873	-0.374695012104412	0.10080578467913	0.000176570583290383	0.000367426812478046
PCDHGA2	PCDHGA2	323.180753985297	-1.34419028759696	0.152437550047161	6.86208251591955e-19	4.15686105131029e-18
PCDHGA3	PCDHGA3	87.4260337066318	-1.64870615221673	0.137196198742314	2.46297945856367e-33	3.26841533028534e-32
PCDHGA4	PCDHGA4	171.491579676244	-0.895348597812894	0.152022299805226	1.20205571789434e-09	3.95338049505566e-09
PCDHGA5	PCDHGA5	159.988298167439	-0.97265837061176	0.143158147640104	4.01917774256355e-12	1.58654114148632e-11
PCDHGA6	PCDHGA6	216.131758549825	-0.899270033118001	0.095247035372511	2.75819421628759e-21	1.93193777894654e-20
PCDHGA7	PCDHGA7	100.125092044618	-0.959818706057741	0.131283779349069	1.49377579258361e-13	6.46997929022895e-13
PCDHGA8	PCDHGA8	37.9606051908778	-0.473741355473293	0.175919284732537	0.00552651635021207	0.00958299831945329
PCDHGA9	PCDHGA9	161.340094263191	-1.12280138454671	0.105271581253372	1.21511184714125e-26	1.13653611410078e-25
PCDHGB1	PCDHGB1	98.5845615034465	0.142646401249712	0.200554028338031	0.48572073610368	0.567795386649478
PCDHGB2	PCDHGB2	160.288726051637	-0.392144633862434	0.127723921083084	0.00178884762429507	0.00330163332984682
PCDHGB3	PCDHGB3	62.9489650567927	-0.84084243436163	0.142619737944947	2.11859610229676e-09	6.83365114535979e-09
PCDHGB4	PCDHGB4	99.5664331364165	-1.5505667867583	0.170066943070732	5.61471052898869e-20	3.62740661048018e-19
PCDHGB5	PCDHGB5	335.273599196138	-0.912196877633809	0.162171615722941	8.87629532414409e-09	2.72728222535496e-08
PCDHGB6	PCDHGB6	222.452368413237	-1.30351500704323	0.10539783445217	6.91312200587255e-35	9.99519868101728e-34
PCDHGB7	PCDHGB7	449.584082881194	-1.58718999963018	0.103636966684773	5.54918179187378e-52	1.89244758022774e-50
PCDHGB8P	PCDHGB8P	7.21348778902452	-0.149091041885287	0.160824586061544	0.339663389637255	0.417365476339304
PCDHGB9P	PCDHGB9P	10.353880478	0.293276044697591	0.158608979888048	0.0596332158262534	0.0874239803380778
PCDHGC3	PCDHGC3	1417.94998600991	-0.739733633434352	0.0841252903267764	1.11923459869021e-18	6.67655455091493e-18
PCDHGC4	PCDHGC4	15.258451413918	-0.337067522735678	0.163850417851181	0.0314507344028767	0.0486210536001807
PCDHGC5	PCDHGC5	21.5262442467752	0.149948572131703	0.133312621406844	0.253254438864963	0.32261159968516
PCED1A	PCED1A	1286.0492574997	-0.12035683995543	0.0652914372001228	0.0641976152034816	0.0935069465268174
PCED1B	PCED1B	790.435389284877	0.18054510373923	0.134776889297914	0.175267292896455	0.232661229431445
PCED1B-AS1	PCED1B-AS1	228.319782753664	0.147449405643845	0.110315917683828	0.177181512172265	0.234937729292946
PCF11	PCF11	3895.15153622399	-0.262392930776051	0.0569741751935763	3.89839909336406e-06	9.59608017935685e-06
PCGF1	PCGF1	744.918952467934	0.337485871945636	0.0483153746299554	2.70367890425802e-12	1.07979225803597e-11
PCGF2	PCGF2	1325.59287125452	0.793438033663338	0.0785210106880721	4.92105952124568e-24	4.01553460934133e-23
PCGF3	PCGF3	2497.11169457974	0.0624714481083574	0.0556068073662161	0.260367811196837	0.330684418853516
PCGF5	PCGF5	4091.42008677324	-0.464527335939478	0.0637156767779976	2.7542407282209e-13	1.17424621282137e-12
PCGF6	PCGF6	515.133829440888	-0.0482962267524283	0.0536593425658279	0.362735165972388	0.441816054575978
PCGF7P	PCGF7P	4.54718532031021	-0.188634286141596	0.134495167410587	0.152485225611608	0.205191583415948
PCID2	PCID2	2240.10081217728	-0.0849022472664992	0.0478926670251105	0.0755320645527414	0.108501217064369
PCIF1	PCIF1	2903.14030184878	-0.0617371479979696	0.0377405001218865	0.101352867996689	0.141864330590632
PCK1	PCK1	2499.69360187223	-5.46033421426891	0.448894015569219	1.42256033241847e-33	1.91215682842947e-32
PCK2	PCK2	3253.40180699456	0.717357968900371	0.1101080129255	5.26607791019848e-11	1.92153162705499e-10
PCLAF	PCLAF	213.37047967825	3.19509101148592	0.136311724687905	1.90765493016196e-111	1.27290974726751e-108
PCLO	PCLO	1339.77314600525	-0.163284191175507	0.138251033673033	0.229372661850292	0.295467479650892
PCM1	PCM1	11252.688187203	-0.140258361824307	0.0797614368867087	0.0767063074456363	0.110055020418239
PCMT1	PCMT1	3612.58822414134	0.311976170297599	0.0604193572136153	2.277933874308e-07	6.24392586148679e-07
PCMTD1	PCMTD1	6670.90233861152	-0.100281530472829	0.0662325912280164	0.128225291680268	0.17556573774721
PCMTD2	PCMTD2	4940.40785207122	-0.237281682885768	0.0697581039465743	0.000637420068865129	0.00124289357310555
PCNA	PCNA	5002.55551929929	1.29596502333255	0.0657436565010304	1.00696980723336e-84	1.56190733477227e-82
PCNP	PCNP	7601.45063393611	-0.0699599218074689	0.0404531861193586	0.0831478085779759	0.118559884298045
PCNPP1	PCNPP1	9.34355799742271	0.876115655564585	0.127006881556736	2.66417692314679e-12	1.06449685783625e-11
PCNPP5	PCNPP5	3.54110920207771	-0.564799778572841	0.146507144583446	7.74719475223968e-05	0.000167520356106974
PCNT	PCNT	2694.5983571624	0.16145689626242	0.0613415346851547	0.00832231382765647	0.0140903211659839
PCNX1	PCNX1	5276.2594712555	-0.895268034218358	0.0660557279889485	1.25805592595653e-41	2.56729069944908e-40
PCNX2	PCNX2	1180.20268794858	0.0302257926441935	0.0841541219425795	0.719280155748576	0.783965935465479
PCNX3	PCNX3	4089.54925120572	0.634478832650704	0.0549532842545853	8.60906176742166e-31	9.92590466788777e-30
PCNX4	PCNX4	3502.17258721706	0.0699557923379414	0.0519208405881025	0.177168090870963	0.234928741419258
PCOLCE	PCOLCE	4350.20888273464	-0.0545456959993951	0.13276103293991	0.676922702332638	0.746751867489979
PCOLCE-AS1	PCOLCE-AS1	8.35067040638902	-0.447723223174466	0.130927923766171	0.000504385853448569	0.000993959974769233
PCOLCE2	PCOLCE2	3883.42242063991	-4.81261349108087	0.351934771574669	5.17005321944181e-42	1.07869576463457e-40
PCOTH	PCOTH	2.37862054638686	0.0363817441664733	0.229446273538445	0.867360997055444	0.904897683074688
PCP2	PCP2	54.4936419511402	0.68565368122091	0.231332921161893	0.00169929174751358	0.00314602935037262
PCP4	PCP4	44.8319602542969	-0.509925745748032	0.258943965785284	0.0347705518159237	0.0533243957055569
PCP4L1	PCP4L1	156.23128872651	-0.97908804920691	0.20977724412088	1.3734760116552e-06	3.53052617765563e-06
PCSK1	PCSK1	1360.47662168638	0.682890934030673	0.192101584157301	0.000247199462811735	0.000505476091491009
PCSK1N	PCSK1N	101.595786454967	0.516322660321416	0.291569167368252	0.0756101323680879	0.108604538044654
PCSK2	PCSK2	97.7126146932816	-1.96986209839709	0.404860536771927	1.06599681514849e-06	2.76750678077568e-06
PCSK4	PCSK4	162.78685130535	0.681615803994159	0.154990681965314	7.35012331011245e-06	1.7631222333455e-05
PCSK5	PCSK5	1265.96459094853	-1.29621090939579	0.139502427648642	8.9713483939174e-21	6.08733184863563e-20
PCSK6	PCSK6	1819.47956122211	0.441441491531013	0.168413887605843	0.00733872786297293	0.0125269867204382
PCSK7	PCSK7	1163.83490253863	-0.348124864200939	0.0576659388869328	1.44117808885639e-09	4.71351735063408e-09
PCSK9	PCSK9	62.9292840421326	1.08154001804675	0.218433826033231	3.20019136151092e-07	8.66575555128896e-07
PCTP	PCTP	1362.11654817125	0.0664134153132655	0.0774969149436002	0.390189666163417	0.470788417579984
PCYOX1	PCYOX1	13300.6510290564	-0.649241097445145	0.0828481536123969	3.63666297175092e-15	1.75194913494035e-14
PCYOX1L	PCYOX1L	844.972712690186	0.502801005746853	0.061502772688482	2.7106405623316e-16	1.40087393667773e-15
PCYT1A	PCYT1A	4551.19032333996	0.0649132262694529	0.0620298451660751	0.293909310321285	0.367757649992418
PCYT1B	PCYT1B	86.0967521274434	-1.27379996396553	0.182406016788425	1.51941777387416e-12	6.16925483043163e-12
PCYT2	PCYT2	1856.48212650424	0.104817098320038	0.0911095786371959	0.247113464870101	0.315716242914331
PDAP1	PDAP1	4970.26295462819	0.447884477807405	0.0601915789799537	9.17738561177137e-14	4.02927674935189e-13
PDC	PDC	3.71515645053739	-0.0944523744691372	0.167842882941978	0.580866466403514	0.659867739049831
PDC-AS1	PDC-AS1	36.0443686335593	-0.042310408863847	0.112033101882001	0.69974834256513	0.766932163969871
PDCD1	PDCD1	69.828533460561	0.885770481415156	0.163900485414841	3.51433414807158e-08	1.03072173782179e-07
PDCD10	PDCD10	2304.81082337045	0.661777383542543	0.0499314960722797	5.55859896196205e-40	1.03681356692926e-38
PDCD11	PDCD11	3461.50201344886	0.29094535356094	0.0670078566886154	1.334717516972e-05	3.11545673471815e-05
PDCD1LG2	PDCD1LG2	340.203089774346	-0.679178750741698	0.124524815959008	3.26394288246376e-08	9.5991135167011e-08
PDCD2	PDCD2	2846.49900461996	-0.0205375708625146	0.045569049161894	0.651090988467803	0.724119636096782
PDCD2L	PDCD2L	176.238311845675	0.595762461063854	0.0796083208593645	5.94699134640117e-14	2.644478171325e-13
PDCD4	PDCD4	14778.7464093238	-0.180082018631165	0.115639416719408	0.11408423766032	0.157959011230805
PDCD4-AS1	PDCD4-AS1	100.717609647589	0.26347951279891	0.0949449480089675	0.00602021283643553	0.0103952359240536
PDCD5	PDCD5	2180.34752109376	0.436694241289044	0.071782201180896	1.04743465082915e-09	3.45997818294162e-09
PDCD5P1	PDCD5P1	0.952768285931427	0.60051335796304	0.424653235951062	0.111418927387322	0.154619775822189
PDCD6	PDCD6	317.249026203946	-0.143612872130156	0.079751167019738	0.0700854373975663	0.101310913286938
PDCD6IP	PDCD6IP	11487.1354091807	0.0688434732728095	0.0429891173395012	0.108901475876728	0.151459048858758
PDCD6IPP1	PDCD6IPP1	8.3211209613617	-0.323676654032056	0.137191496088737	0.0172636571835874	0.0278170783806072
PDCD6IPP2	PDCD6IPP2	37.2665103058187	-0.922433256819019	0.150480369844357	4.30275205479429e-10	1.46483275334809e-09
PDCD7	PDCD7	1489.70053200719	-0.261864128235994	0.0408621730747768	1.40915398563185e-10	4.9899600182107e-10
PDCL	PDCL	1610.32770572681	0.1002747972721	0.0451291302387893	0.0260791883228518	0.0408889206879613
PDCL3	PDCL3	1342.28293994257	0.81279145200175	0.057307408531804	2.0583530277636e-45	4.97564284530824e-44
PDCL3P2	PDCL3P2	0.550379142067367	0.0327442626575236	0.692470899826481	0.882542072506658	0.916726554810623
PDCL3P4	PDCL3P4	71.2250796958044	-0.674310515628868	0.143526842114088	1.78170033073381e-06	4.53047398593625e-06
PDCL3P5	PDCL3P5	6.94870064473817	-0.515527548496886	0.133881740187228	8.49892928871853e-05	0.000182814083264723
PDE10A	PDE10A	597.424860378606	0.0513644889875453	0.119111698373761	0.700452411850821	0.767584889226087
PDE11A	PDE11A	277.184620650531	-2.44992275844108	0.181487715315706	5.04758510704841e-41	9.9613754079669e-40
PDE11A-AS1	PDE11A-AS1	1.23824595459296	-2.42210691205269	0.475712842370192	1.86213017917972e-07	5.14405825548281e-07
PDE12	PDE12	2385.04051547728	0.257589805135841	0.0596751029843021	1.51202865967218e-05	3.51148499798442e-05
PDE1A	PDE1A	438.655466241364	-0.993301834143103	0.132705287346471	4.03966518784313e-14	1.81782363364387e-13
PDE1B	PDE1B	666.470833949359	-1.2245419611147	0.16635083841855	7.86484954656067e-14	3.47198107869328e-13
PDE1C	PDE1C	946.173601124364	-3.43554485420776	0.158639604176507	6.4936426722918e-93	1.52084551725563e-90
PDE2A	PDE2A	2199.39524223568	-2.90806835025007	0.155212722169208	2.51586735514083e-73	2.33526637833479e-71
PDE2A-AS2	PDE2A-AS2	6.34931607590369	0.589479229218803	0.166357424226113	0.000273860470639119	0.000556933613809802
PDE3A	PDE3A	959.912502394388	-0.519094891228509	0.153745556285049	0.000433593416265058	0.00086122050919482
PDE3B	PDE3B	2880.49346673235	-2.52887943207977	0.281342479821459	5.0122491307052e-20	3.24767663076931e-19
PDE4A	PDE4A	1577.25311431978	0.083405255928686	0.118955738208477	0.47940402605265	0.561636578041938
PDE4B	PDE4B	3549.98896278746	-0.720051930579898	0.156909931709165	2.42760096432303e-06	6.08793845577108e-06
PDE4C	PDE4C	1.01783260833367	-0.262065806146892	0.526988683785397	0.605397825356214	0.68262638992866
PDE4D	PDE4D	939.658089018866	-0.107438985958619	0.110275235125512	0.304231632420631	0.37891007855452
PDE4DIP	PDE4DIP	6292.09642554902	0.214421055233606	0.0971234499918254	0.0260647028699956	0.0408680211481886
PDE4DIPP1	PDE4DIPP1	3.11696720428391	-0.71496270789869	0.211455211004278	0.000379424422922385	0.000758913224175676
PDE5A	PDE5A	2255.1544668975	-1.27607826953793	0.113786417330212	4.35531091935538e-29	4.5922948915624e-28
PDE6A	PDE6A	13.6502428546648	-0.234103542200906	0.163171215032841	0.140226933460775	0.190384117853206
PDE6B	PDE6B	418.61374616895	0.385704114113372	0.162426253034114	0.0151688326357787	0.0246811946705459
PDE6B-AS1	PDE6B-AS1	1.62699228651494	-0.169367752315277	0.420714655199417	0.600959362845154	0.678617021106676
PDE6C	PDE6C	22.7837195222464	-0.560339528162209	0.110479794255242	2.96659609686882e-07	8.0560294068775e-07
PDE6D	PDE6D	932.207038131482	0.472221863446323	0.0421010790458463	3.53357618025834e-29	3.7459508877349e-28
PDE6G	PDE6G	39.6707383382906	0.744738280656402	0.14576573810074	2.35704409153626e-07	6.45276856302678e-07
PDE6H	PDE6H	0.600167421948865	0.0984799946430614	0.580441079926288	0.758165904638905	0.81785435631878
PDE7A	PDE7A	2443.01960581084	0.194572764070272	0.101497550933474	0.0535853969038689	0.0793438101450898
PDE7B	PDE7B	379.133973267426	-1.45360597606832	0.11547248843969	3.9250473355597e-36	6.06949274254782e-35
PDE8A	PDE8A	1846.99821496382	-0.396295233925513	0.0731943852889662	5.45734976589367e-08	1.57627551838312e-07
PDE8B	PDE8B	352.447641280953	-1.24187271143081	0.150270954438224	6.28520709252731e-17	3.3744701507094e-16
PDE9A	PDE9A	828.182571383132	-1.64378334178199	0.134594303188215	7.81223694733431e-34	1.06712923770752e-32
PDE9A-AS1	PDE9A-AS1	34.3507897032373	-2.97414154305077	0.190617195703678	7.70512914863414e-54	2.88351208826927e-52
PDF	PDF	12.4985164596644	0.610386166364742	0.158100824215762	7.6645547523842e-05	0.00016582528111496
PDGFA	PDGFA	1741.18170944394	-1.17073545495552	0.10646281225114	5.20935603036505e-28	5.211566506757e-27
PDGFB	PDGFB	2729.62244281002	0.140010750039218	0.0870239914243253	0.105908902290397	0.147662855489844
PDGFC	PDGFC	2659.44404033539	-0.556547508037572	0.0903628446286022	5.54870012806463e-10	1.87188572001341e-09
PDGFD	PDGFD	3364.31687494251	-1.64721004998557	0.112896034729864	1.68204339540067e-47	4.51331294979853e-46
PDGFRA	PDGFRA	5056.85039081933	-1.31588804794344	0.108829326008528	1.28135104213399e-33	1.72628493733594e-32
PDGFRB	PDGFRB	14125.9581472151	-0.0328240558035609	0.10427806533533	0.747686948821605	0.808696484236354
PDGFRL	PDGFRL	2557.90124396214	-0.990551912482728	0.152007965998419	3.67245836315881e-11	1.35372618316772e-10
PDGFRL2P	PDGFRL2P	14.5701045773895	-2.30137981632496	0.239447728702258	1.0656866723724e-22	8.07715584407418e-22
PDHA1	PDHA1	3751.36756809407	-0.17723276793536	0.0828312335688466	0.0311715322077268	0.0482358115221081
PDHB	PDHB	2764.57022491666	0.218013023505287	0.0590080553134392	0.000212761099582533	0.000439272361885473
PDHX	PDHX	2405.64290008213	0.332665156925735	0.0583880473965985	1.13985628600902e-08	3.47497124969762e-08
PDIA2	PDIA2	40.0393102050997	-1.37390321108236	0.248661361613993	8.59795817536398e-09	2.64543928024836e-08
PDIA3	PDIA3	29577.5642971479	0.89780448235725	0.0631858821318417	1.52401088651219e-45	3.71189015161871e-44
PDIA3P1	PDIA3P1	321.484332553357	0.581018192306962	0.0548260771140445	3.06865146844448e-26	2.81511956372345e-25
PDIA3P2	PDIA3P2	0.753173185710999	-0.104081281073003	0.459590765526998	0.823443829905664	0.870247468685229
PDIA4	PDIA4	10971.8406474499	1.09010929463522	0.0634163553290648	2.3761050439231e-65	1.50055276568465e-63
PDIA5	PDIA5	1632.5296913019	0.572780902345074	0.0805185901338768	9.45289816784235e-13	3.89130187062908e-12
PDIA6	PDIA6	8541.37126934135	0.589867321883549	0.0684931879480308	6.46414207255631e-18	3.68419636415719e-17
PDIK1L	PDIK1L	1403.65074926041	0.748199603162423	0.0694704588915697	4.85271751428127e-27	4.62827278566767e-26
PDK1	PDK1	1392.71852598801	0.0141838696233823	0.0971992144736456	0.885898200350146	0.919220428230581
PDK2	PDK2	2024.08591025729	-0.6098256033762	0.105459322330805	5.35386292669753e-09	1.67201838928522e-08
PDK3	PDK3	5333.24920320024	-0.10789935740817	0.104594151759544	0.296884065168583	0.370908431295685
PDK4	PDK4	18450.3770556109	-3.49274371154935	0.188735271308818	1.10180118672463e-70	8.97815644435868e-69
PDLIM1	PDLIM1	10245.6110468881	-0.876561298390184	0.114661331632398	1.33192199768597e-14	6.1864225700242e-14
PDLIM1P1	PDLIM1P1	1.59812263654918	-0.314508306831534	0.223667494013083	0.148354644566997	0.20018933169688
PDLIM1P4	PDLIM1P4	8.94034991538954	-0.447375818407449	0.140632078196825	0.00117019498734789	0.00220950057274736
PDLIM2	PDLIM2	699.58133121653	0.180750382152313	0.0849285045136258	0.032325137614291	0.049852971598683
PDLIM3	PDLIM3	5326.62483300588	-2.00920698089728	0.150453491824308	1.15861053141247e-39	2.12301872763741e-38
PDLIM4	PDLIM4	1642.42586890083	-1.61627145421405	0.124128985053613	2.75158407935146e-38	4.72377528962448e-37
PDLIM5	PDLIM5	12243.935302621	0.00316796465084594	0.0880813579265825	0.977735600234894	0.988270821490426
PDLIM7	PDLIM7	2973.83986318311	-0.062139979297479	0.0976218877209116	0.521608109092576	0.603147749740353
PDP1	PDP1	3295.00115434888	-0.0253798393956711	0.085525836983137	0.762738751480997	0.821709444851051
PDP2	PDP2	1421.05954671199	-0.802933058539106	0.0828332496033004	2.61386716755318e-22	1.94241253163518e-21
PDPK1	PDPK1	2432.80051004008	0.235449548439536	0.0616931419214954	0.000129728651708906	0.000273852669234492
PDPK2P	PDPK2P	33.630717189585	0.125044239013787	0.108787011701315	0.246102112508757	0.314645211990608
PDPN	PDPN	1769.72107168927	-0.376147079280945	0.120382594157446	0.0015531347716249	0.00288935356120539
PDPR	PDPR	2389.71571145396	-0.590084558113829	0.0567882318621458	2.72664357251069e-25	2.36923218530321e-24
PDRG1	PDRG1	1337.50245555928	0.955776861929544	0.0716455015989041	2.16084606206604e-40	4.12848843786956e-39
PDS5A	PDS5A	9180.09504550287	0.330551775766076	0.0489155759977008	1.32843819227903e-11	5.04892172702288e-11
PDS5B	PDS5B	3614.9053073059	0.0835346096824648	0.0526454623704079	0.111949146158446	0.155294640067994
PDSS1	PDSS1	247.368842929176	0.672133837252876	0.0772883848545819	3.01456558422095e-18	1.75201498580072e-17
PDSS1P1	PDSS1P1	1.53715052274379	0.263360803500113	0.300742033660183	0.334333135000594	0.411917897132665
PDSS2	PDSS2	1317.21658089915	0.0980628065479656	0.0609281028633392	0.106919579188854	0.14891933827001
PDXDC1	PDXDC1	11476.1907001329	1.0220251013584	0.0603681084948787	1.36251604498829e-63	7.9382833494252e-62
PDXDC2P	PDXDC2P	2.35969688126753	0.333140910644351	0.19790553019076	0.0791487253924704	0.113314495729282
PDXDC2P-NPIPB14P	PDXDC2P-NPIPB14P	85.9445006262661	-0.385273686971413	0.108864241697267	0.000346791598652245	0.000696834368541854
PDXK	PDXK	8129.77246380671	-0.316625667968196	0.0899688863444321	0.000381044795526501	0.000762024948755639
PDXP	PDXP	4.06163691414185	0.20494257041668	0.145473642307897	0.152671397915369	0.205434289143788
PDXP-DT	PDXP-DT	2.23083516491229	-0.056183008343481	0.216106769508981	0.800477933530734	0.85239535453056
PDYN	PDYN	0.787871262577728	-0.718997298157832	1.00905879725318	0.206500094424346	0.269319805255827
PDZD11	PDZD11	2176.21433896526	0.866691330607842	0.0557811260487188	4.63677281407674e-54	1.75755059560369e-52
PDZD2	PDZD2	5080.22353940469	-2.05183182239196	0.163461428323304	3.79712281053677e-36	5.88196444128922e-35
PDZD3	PDZD3	6.14415589003982	-0.929617347330034	0.211296700468878	4.16012724779909e-06	1.02154492513828e-05
PDZD4	PDZD4	348.758102456068	-1.79767330901133	0.15025065403266	1.46794378581875e-32	1.86071082385234e-31
PDZD7	PDZD7	91.3414950086152	0.319765773456083	0.13453176813088	0.0159045678633285	0.025785771901463
PDZD8	PDZD8	2800.16548518458	-0.211968880023	0.0688255006255833	0.00198159705284871	0.00363650976980929
PDZD9	PDZD9	7.87493732298362	-1.12405146450286	0.148732426156084	1.14769346544223e-14	5.363131528193e-14
PDZK1	PDZK1	1015.32585944964	-0.794856293215027	0.276217105854019	0.00216664189653629	0.00395781460077509
PDZK1IP1	PDZK1IP1	1739.03665045569	0.0783217380157063	0.21571755717314	0.718269799732627	0.783081924518909
PDZK1P1	PDZK1P1	33.2951268447831	-0.347871920931251	0.109682287634387	0.00132071296521722	0.00247808860435626
PDZPH1P	PDZPH1P	15.9416720029215	-0.765757017776178	0.258196835469442	0.00170971686322606	0.00316334293543944
PDZRN3	PDZRN3	2859.67264501824	-1.1690466069515	0.113855557624433	7.34743484419577e-25	6.24470159252543e-24
PDZRN3-AS1	PDZRN3-AS1	1.95436337510136	-3.61303383637815	0.527792146434063	3.57233007366428e-12	1.41536469925092e-11
PDZRN4	PDZRN4	194.193410890774	-1.52055498133189	0.241415215003348	7.95367090923099e-11	2.86758662152058e-10
PEA15	PEA15	17336.3075843914	0.116079184778499	0.0765427629955289	0.127728515930981	0.174932962818494
PEAK1	PEAK1	4590.10300581601	-0.51556093258377	0.0827910752358403	4.02781747507015e-10	1.37533808058179e-09
PEAK3	PEAK3	27.4067728190046	0.0588279933186833	0.11156257826947	0.589372727434368	0.667665017160498
PEAR1	PEAR1	1099.06318388941	-2.03280063407384	0.123227595262091	5.70224513166862e-59	2.67808630918275e-57
PEBP1	PEBP1	20425.2795373489	0.0404441231780808	0.0584039348165653	0.487927920345535	0.570036368240885
PEBP1P2	PEBP1P2	6.0961060287481	-0.74021159451014	0.133845544991071	1.64989130126122e-08	4.96455423033294e-08
PEBP1P3	PEBP1P3	0.639605758302047	-0.279189502384141	0.681726345317845	0.696487500915867	0.764234578650005
PEBP4	PEBP4	233.086068266004	-1.71733968751975	0.233840266506555	5.90626479660945e-14	2.62702873263858e-13
PECAM1	PECAM1	20572.0785197521	-1.24344175889327	0.129345115892038	5.29945755332288e-22	3.86582748294686e-21
PECR	PECR	1038.77177046483	-0.616871870623733	0.131963303135609	2.04244354817932e-06	5.16673934773689e-06
PEDS1	PEDS1	1852.91954215909	0.297475120874156	0.0803547241037041	0.000198896364050453	0.00041170441408512
PEF1	PEF1	4115.17660069453	0.168141134014872	0.0439366418201551	0.000127180148615844	0.000268761634645911
PEF1-AS1	PEF1-AS1	17.1503946743765	-0.698017736349086	0.119616915963236	3.33453445413263e-09	1.05962630038997e-08
PEG10	PEG10	10736.7087116173	-0.355752960039396	0.258063635281137	0.134567901397368	0.18341917185377
PEG13	PEG13	76.3571025340374	-0.0114762899898711	0.135350544745511	0.929191560093184	0.952737221962119
PEG3	PEG3	843.302642359502	-1.62918747703015	0.216519234759693	1.77799805057688e-14	8.19589429857289e-14
PELATON	PELATON	186.163422158806	0.268522113961582	0.16003257527155	0.0865599625504437	0.12301852899841
PELI1	PELI1	2872.8531963561	-1.05706215425665	0.0915470904138051	1.06318480291269e-30	1.22155719801843e-29
PELI2	PELI2	1060.86243694209	-1.73372898844874	0.102312238959872	1.41806267361253e-62	7.88518654910487e-61
PELI3	PELI3	714.71771173897	-0.142058389663376	0.0694060036607494	0.037133925790356	0.0566614007669646
PELO	PELO	1354.05095192187	0.155404430342154	0.0522334965508756	0.00287881041728659	0.00518350035167966
PELP1	PELP1	3725.47440183381	0.205665902377605	0.0521060960351129	7.71321771465717e-05	0.000166836663289817
PEMT	PEMT	833.869372792109	-1.03816424043806	0.130046080151048	7.21374424286405e-16	3.62945035067417e-15
PENK	PENK	303.224436246063	-3.92851901486517	0.295724132874262	1.02669698534446e-38	1.80015562155215e-37
PEPD	PEPD	3734.80565486818	-0.187775220385078	0.0838994758559538	0.0241793578648007	0.0381197838306292
PER1	PER1	5707.82688781191	-2.17713982400275	0.0840308051808385	4.03739039462439e-139	1.29802101187174e-135
PER2	PER2	3501.79960368356	-1.0960531587631	0.0867059098706333	2.14631354670289e-36	3.37202925718115e-35
PER3	PER3	2382.91204705397	-0.732661483834118	0.0856370348383733	9.55679024338606e-18	5.38263874752903e-17
PERCC1	PERCC1	27.4695577719435	1.43845485507505	0.265164971553332	1.8239294477208e-08	5.46684167460344e-08
PERM1	PERM1	84.6908184123656	0.662039491061544	0.17992580182075	0.000142083211021361	0.000298471800283363
PERP	PERP	17566.4412742036	-0.080434546732872	0.119283865924792	0.490483633677288	0.57262659720708
PES1	PES1	3810.47653144936	0.315816623691307	0.067237310447306	2.43833894254034e-06	6.1126998442574e-06
